run_id,dataset,model,protected,method,repeat,n_idi,n_test,cov1,cov2,cov3,cov4,cov5,div50,div100,div200,div500,div1000,div2000,div3000,div5000,real_time,cpu_time,partition_real,partition_cpu,generation_real,generation_cpu,n_regions
regionft_d6-DecTree-Adult-race-d5000000-2,Adult,DecTree,race,regionft_d6,2,3987163,5000000,1,1127,27999,159311,1229218,10.3535,10.363,10.3658,10.3637,10.3537,10.3581,10.3573,10.3617,155.18,155.17,4.44,4.44,150.74,150.73,30
regionft_d6-DecTree-Adult-race-d5000000-3,Adult,DecTree,race,regionft_d6,3,3823663,5000000,1,1128,28246,163903,1218932,10.3482,10.343,10.3608,10.37,10.3597,10.3673,10.3678,10.3639,153.95,153.95,7.81,7.81,146.14,146.14,41
regionft_d6-DecTree-Adult-race-d5000000-4,Adult,DecTree,race,regionft_d6,4,3843733,5000000,1,1186,28600,168771,1226018,10.3662,10.3981,10.3663,10.3686,10.3688,10.3745,10.3703,10.3733,151.65,151.64,4.4,4.4,147.25,147.24,29
regionft_d8-DecTree-Adult-race-d5000000-0,Adult,DecTree,race,regionft_d8,0,4017978,5000000,1,1097,28197,185513,1265969,10.418,10.3936,10.3947,10.4008,10.3973,10.4077,10.4052,10.3965,167.42,167.42,13.45,13.45,153.97,153.97,96
regionft_d8-DecTree-Adult-race-d5000000-1,Adult,DecTree,race,regionft_d8,1,4133802,5000000,1,1249,29884,199126,1303823,10.4593,10.4141,10.4491,10.4292,10.4399,10.4388,10.4432,10.441,173.75,173.76,22.47,22.47,151.28,151.29,119
regionft_d8-DecTree-Adult-race-d5000000-2,Adult,DecTree,race,regionft_d8,2,4341309,5000000,1,1233,30223,196411,1313747,10.3845,10.4072,10.432,10.4182,10.4125,10.403,10.4134,10.4076,164.6,164.59,12.29,12.29,152.3,152.3,92
regionft_d8-DecTree-Adult-race-d5000000-3,Adult,DecTree,race,regionft_d8,3,4092906,5000000,1,1220,30175,196383,1293138,10.4454,10.4192,10.4718,10.4412,10.4224,10.4403,10.438,10.4391,173.07,173.07,24.25,24.25,148.82,148.82,120
regionft_d8-DecTree-Adult-race-d5000000-4,Adult,DecTree,race,regionft_d8,4,4235587,5000000,1,1226,29363,200201,1313318,10.5128,10.4738,10.4788,10.4436,10.4695,10.4552,10.4744,10.4692,163.18,163.18,10.97,10.97,152.21,152.21,80
regionft_d10-DecTree-Adult-age-d5000000-0,Adult,DecTree,age,regionft_d10,0,4915977,5000000,1,4096,273036,3226220,4697650,11.5246,11.5139,11.5124,11.513,11.5163,11.515,11.515,11.5146,284.23,284.24,30.72,30.72,253.51,253.51,114
regionft_d10-DecTree-Adult-age-d5000000-1,Adult,DecTree,age,regionft_d10,1,4926999,5000000,1,4096,273068,3230743,4709194,11.5138,11.5131,11.5123,11.517,11.516,11.5152,11.5153,11.5151,277.49,277.48,26.83,26.82,250.66,250.66,147
regionft_d10-DecTree-Adult-age-d5000000-2,Adult,DecTree,age,regionft_d10,2,4920829,5000000,1,4096,272967,3229144,4701892,11.5342,11.5086,11.5126,11.514,11.5158,11.5145,11.5152,11.5147,289.3,289.3,34.15,34.15,255.15,255.15,132
regionft_d10-DecTree-Adult-age-d5000000-3,Adult,DecTree,age,regionft_d10,3,4919787,5000000,1,4096,272947,3229003,4701984,11.5159,11.5236,11.516,11.5157,11.5161,11.5149,11.5151,11.5148,283.03,283.03,28.84,28.83,254.19,254.19,138
regionft_d10-DecTree-Adult-age-d5000000-4,Adult,DecTree,age,regionft_d10,4,4920588,5000000,1,4096,273073,3229245,4702679,11.5252,11.5105,11.5118,11.5167,11.5145,11.5139,11.5148,11.5146,282.07,282.07,31.99,31.99,250.08,250.08,117
regionft_d12-DecTree-Adult-age-d5000000-0,Adult,DecTree,age,regionft_d12,0,4928266,5000000,1,4096,273043,3231245,4708953,11.5154,11.5042,11.5137,11.5156,11.515,11.515,11.5147,11.5146,288.74,288.74,38.82,38.82,249.92,249.92,197
regionft_d12-DecTree-Adult-age-d5000000-1,Adult,DecTree,age,regionft_d12,1,4944755,5000000,1,4096,273063,3238048,4725313,11.4937,11.5056,11.5138,11.5148,11.5145,11.5156,11.5153,11.5152,296.9,296.89,56.0,55.98,240.9,240.9,331
regionft_d12-DecTree-Adult-age-d5000000-2,Adult,DecTree,age,regionft_d12,2,4933810,5000000,1,4096,273070,3234289,4713792,11.4947,11.5108,11.5088,11.5153,11.5153,11.5153,11.5152,11.5148,297.13,297.11,47.12,47.11,250.0,250.0,256
regionft_d12-DecTree-Adult-age-d5000000-3,Adult,DecTree,age,regionft_d12,3,4933260,5000000,1,4096,272972,3234069,4714683,11.5113,11.5182,11.5178,11.517,11.5155,11.5153,11.5152,11.5152,288.73,288.72,48.71,48.7,240.02,240.02,283
regionft_d12-DecTree-Adult-age-d5000000-4,Adult,DecTree,age,regionft_d12,4,4932291,5000000,1,4096,273090,3234111,4713268,11.5223,11.5263,11.5113,11.5143,11.5147,11.5149,11.5152,11.5151,290.04,290.02,41.8,41.79,248.23,248.23,212
regionft_d2-DecTree-Adult-age-d5000000-0,Adult,DecTree,age,regionft_d2,0,4198272,5000000,1,4096,246102,2844421,4029054,11.5019,11.5043,11.4965,11.5063,11.5052,11.5059,11.5059,11.5061,250.21,250.21,2.68,2.68,247.52,247.53,4
regionft_d2-DecTree-Adult-age-d5000000-1,Adult,DecTree,age,regionft_d2,1,4160490,5000000,1,4096,248490,2825121,3994321,11.5089,11.5056,11.4983,11.5068,11.5043,11.5065,11.5061,11.5059,241.28,241.26,1.21,1.21,240.07,240.05,4
regionft_d2-DecTree-Adult-age-d5000000-2,Adult,DecTree,age,regionft_d2,2,4215480,5000000,1,4096,245177,2852833,4044058,11.5249,11.5125,11.5062,11.5083,11.5056,11.5063,11.505,11.5058,250.33,250.33,2.66,2.66,247.66,247.67,4
regionft_d2-DecTree-Adult-age-d5000000-3,Adult,DecTree,age,regionft_d2,3,4182292,5000000,1,4096,247362,2836819,4013810,11.4996,11.5072,11.5056,11.5092,11.505,11.5041,11.5059,11.5054,238.5,238.49,1.2,1.2,237.3,237.28,4
regionft_d2-DecTree-Adult-age-d5000000-4,Adult,DecTree,age,regionft_d2,4,4169518,5000000,1,4096,247830,2830340,4002391,11.5076,11.5005,11.5075,11.506,11.5038,11.5058,11.5054,11.5053,252.91,252.91,2.73,2.73,250.18,250.18,4
regionft_d4-DecTree-Adult-age-d5000000-0,Adult,DecTree,age,regionft_d4,0,4695758,5000000,1,4096,267258,3117356,4494703,11.4787,11.5202,11.506,11.5094,11.5121,11.5111,11.5103,11.5109,241.47,241.47,5.17,5.17,236.3,236.29,12
regionft_d4-DecTree-Adult-age-d5000000-1,Adult,DecTree,age,regionft_d4,1,4691336,5000000,1,4096,267131,3114613,4490968,11.5282,11.5118,11.5106,11.5115,11.5101,11.5108,11.5096,11.5108,240.45,240.43,3.11,3.11,237.33,237.32,12
regionft_d4-DecTree-Adult-age-d5000000-2,Adult,DecTree,age,regionft_d4,2,4695073,5000000,1,4096,267548,3116934,4493588,11.5033,11.5155,11.5097,11.5117,11.5098,11.5105,11.5104,11.5111,249.15,249.15,5.65,5.65,243.5,243.5,12
regionft_d4-DecTree-Adult-age-d5000000-3,Adult,DecTree,age,regionft_d4,3,4695021,5000000,1,4096,267285,3118360,4494308,11.5229,11.5176,11.5152,11.5102,11.5125,11.5116,11.5104,11.5107,245.65,245.64,3.1,3.1,242.55,242.54,12
regionft_d4-DecTree-Adult-age-d5000000-4,Adult,DecTree,age,regionft_d4,4,4689049,5000000,1,4096,267711,3115579,4488542,11.5216,11.5098,11.4959,11.513,11.5107,11.5107,11.5106,11.5111,242.35,242.35,5.8,5.8,236.55,236.55,12
regionft_d6-DecTree-Adult-age-d5000000-0,Adult,DecTree,age,regionft_d6,0,4795501,5000000,1,4096,269976,3169671,4586532,11.5056,11.5091,11.5128,11.5137,11.5129,11.5126,11.5131,11.5132,266.66,266.66,13.76,13.76,252.9,252.9,29
regionft_d6-DecTree-Adult-age-d5000000-1,Adult,DecTree,age,regionft_d6,1,4807252,5000000,1,4096,269998,3173595,4598068,11.5104,11.5156,11.5127,11.515,11.5129,11.5128,11.514,11.5135,251.0,250.98,6.39,6.39,244.61,244.59,30
regionft_d6-DecTree-Adult-age-d5000000-2,Adult,DecTree,age,regionft_d6,2,4805644,5000000,1,4096,270027,3173769,4595206,11.4996,11.5161,11.5097,11.5084,11.5143,11.5125,11.5135,11.5133,266.91,266.91,14.15,14.15,252.77,252.76,30
regionft_d6-DecTree-Adult-age-d5000000-3,Adult,DecTree,age,regionft_d6,3,4795487,5000000,1,4096,270036,3169217,4587461,11.5117,11.5098,11.5096,11.513,11.5126,11.5125,11.5127,11.5131,252.77,252.76,6.43,6.43,246.34,246.33,30
regionft_d6-DecTree-Adult-age-d5000000-4,Adult,DecTree,age,regionft_d6,4,4789281,5000000,1,4096,270090,3167265,4581153,11.514,11.5344,11.5062,11.5123,11.5141,11.5131,11.5131,11.5135,262.68,262.69,13.95,13.95,248.73,248.73,29
regionft_d8-DecTree-Adult-age-d5000000-0,Adult,DecTree,age,regionft_d8,0,4882917,5000000,1,4096,272848,3211969,4667383,11.5367,11.5077,11.5058,11.5137,11.5137,11.514,11.514,11.5145,250.17,250.17,14.26,14.26,235.91,235.91,60
regionft_d8-DecTree-Adult-age-d5000000-1,Adult,DecTree,age,regionft_d8,1,4889336,5000000,1,4096,272758,3214795,4674403,11.5205,11.4989,11.5157,11.5153,11.5151,11.5138,11.5145,11.5144,256.11,256.11,14.55,14.54,241.57,241.56,69
regionft_d8-DecTree-Adult-age-d5000000-2,Adult,DecTree,age,regionft_d8,2,4888311,5000000,1,4096,272792,3215031,4671973,11.506,11.5221,11.5107,11.5143,11.5154,11.5152,11.5147,11.5145,254.24,254.24,15.92,15.92,238.33,238.33,65
regionft_d8-DecTree-Adult-age-d5000000-3,Adult,DecTree,age,regionft_d8,3,4883350,5000000,1,4096,272732,3212524,4668770,11.5223,11.5145,11.5118,11.5126,11.5145,11.5133,11.5141,11.5147,255.63,255.62,14.17,14.17,241.46,241.46,64
regionft_d8-DecTree-Adult-age-d5000000-4,Adult,DecTree,age,regionft_d8,4,4888927,5000000,1,4096,272945,3215540,4673469,11.5135,11.5218,11.5171,11.5141,11.515,11.515,11.5148,11.5146,257.65,257.65,15.91,15.91,241.74,241.74,60
regionft_d10-GBDT-Bank-age-d5000000-0,Bank,GBDT,age,regionft_d10,0,2734467,5000000,1,32767,922679,2322391,2582661,11.9928,11.9606,11.9515,11.9514,11.9471,11.9422,11.9496,11.9479,443.28,443.27,172.66,172.66,270.62,270.62,869
regionft_d10-GBDT-Bank-age-d5000000-1,Bank,GBDT,age,regionft_d10,1,2770446,5000000,1,32768,937351,2350100,2615460,11.9629,11.9528,11.9531,11.9518,11.9494,11.9519,11.9496,11.95,462.78,462.77,191.75,191.74,271.03,271.03,952
regionft_d10-GBDT-Bank-age-d5000000-2,Bank,GBDT,age,regionft_d10,2,2726513,5000000,1,32767,915906,2315461,2573306,11.994,11.96,11.9412,11.9393,11.9448,11.9385,11.9439,11.9452,465.17,465.16,190.07,190.06,275.1,275.1,933
regionft_d10-GBDT-Bank-age-d5000000-3,Bank,GBDT,age,regionft_d10,3,2792890,5000000,1,32768,938163,2363704,2633358,11.9205,11.9842,11.9596,11.9518,11.9555,11.9491,11.9503,11.9522,457.6,457.59,185.86,185.85,271.73,271.74,913
regionft_d10-GBDT-Bank-age-d5000000-4,Bank,GBDT,age,regionft_d10,4,2789190,5000000,1,32768,938498,2363889,2631713,11.9523,11.9557,11.9458,11.9529,11.9468,11.951,11.9449,11.9485,459.96,459.95,185.38,185.37,274.58,274.58,878
regionft_d12-GBDT-Bank-age-d5000000-0,Bank,GBDT,age,regionft_d12,0,3148217,5000000,1,32768,985933,2626370,2954106,11.95,11.9499,11.9528,11.9497,11.9489,11.9518,11.9491,11.9536,868.03,868.02,594.33,594.32,273.7,273.7,3138
regionft_d12-GBDT-Bank-age-d5000000-1,Bank,GBDT,age,regionft_d12,1,3197339,5000000,1,32767,999183,2660967,2997969,11.9967,11.9413,11.9594,11.9514,11.9564,11.9531,11.9523,11.9543,925.63,925.64,665.85,665.85,259.79,259.79,3439
regionft_d12-GBDT-Bank-age-d5000000-2,Bank,GBDT,age,regionft_d12,2,3160514,5000000,1,32766,990276,2634591,2962663,11.9399,11.949,11.9473,11.9511,11.9502,11.9561,11.9545,11.9546,878.84,878.83,606.5,606.49,272.35,272.35,3307
regionft_d12-GBDT-Bank-age-d5000000-3,Bank,GBDT,age,regionft_d12,3,3169474,5000000,1,32768,991970,2640619,2970167,11.9572,11.9503,11.9568,11.9448,11.9471,11.9507,11.9473,11.9488,864.56,864.55,597.38,597.37,267.18,267.18,3235
regionft_d12-GBDT-Bank-age-d5000000-4,Bank,GBDT,age,regionft_d12,4,3196107,5000000,1,32767,995348,2662723,2996015,11.9784,11.952,11.9426,11.9539,11.9516,11.9429,11.9514,11.9533,893.35,893.31,615.47,615.43,277.88,277.88,3182
regionft_d2-GBDT-Bank-age-d5000000-0,Bank,GBDT,age,regionft_d2,0,1445353,5000000,1,32754,748698,1333468,1406731,11.9677,11.9651,11.9659,11.9688,11.9654,11.9651,11.9668,11.9651,275.97,275.97,1.53,1.53,274.44,274.44,4
regionft_d2-GBDT-Bank-age-d5000000-1,Bank,GBDT,age,regionft_d2,1,1441027,5000000,1,32753,740293,1325503,1400897,11.9202,11.9419,11.9651,11.959,11.9591,11.9602,11.9627,11.9625,272.08,272.06,1.38,1.38,270.7,270.68,4
regionft_d2-GBDT-Bank-age-d5000000-2,Bank,GBDT,age,regionft_d2,2,1427970,5000000,1,32749,744858,1319987,1390485,11.9927,11.9621,11.9697,11.966,11.9627,11.9651,11.9673,11.965,286.44,286.44,2.85,2.85,283.59,283.59,4
regionft_d2-GBDT-Bank-age-d5000000-3,Bank,GBDT,age,regionft_d2,3,1426398,5000000,1,32753,743243,1317921,1388827,11.9496,11.9786,11.9676,11.9608,11.9655,11.9628,11.9646,11.9642,273.47,273.46,1.39,1.39,272.08,272.07,4
regionft_d2-GBDT-Bank-age-d5000000-4,Bank,GBDT,age,regionft_d2,4,1432312,5000000,1,32752,745084,1323410,1394206,11.9744,11.9535,11.968,11.9606,11.9658,11.9674,11.9653,11.9632,286.6,286.6,2.83,2.83,283.76,283.77,4
regionft_d4-GBDT-Bank-age-d5000000-0,Bank,GBDT,age,regionft_d4,0,1610100,5000000,1,32760,758861,1466532,1560673,11.9432,11.9461,11.9416,11.9518,11.9486,11.9509,11.9517,11.9512,283.35,283.36,8.26,8.26,275.09,275.09,16
regionft_d4-GBDT-Bank-age-d5000000-1,Bank,GBDT,age,regionft_d4,1,1658406,5000000,1,32763,769971,1500290,1603951,11.9615,11.9395,11.9481,11.9498,11.9487,11.9475,11.9509,11.9498,278.92,278.91,4.56,4.56,274.36,274.35,16
regionft_d4-GBDT-Bank-age-d5000000-2,Bank,GBDT,age,regionft_d4,2,1592746,5000000,1,32753,752463,1452004,1545194,11.9667,11.9485,11.9516,11.9487,11.9514,11.9499,11.949,11.9501,283.49,283.49,8.46,8.46,275.03,275.03,16
regionft_d4-GBDT-Bank-age-d5000000-3,Bank,GBDT,age,regionft_d4,3,1639661,5000000,1,32758,750770,1485662,1586208,11.9398,11.9501,11.9387,11.9524,11.947,11.9499,11.9495,11.9468,278.5,278.49,5.01,5.01,273.48,273.48,16
regionft_d4-GBDT-Bank-age-d5000000-4,Bank,GBDT,age,regionft_d4,4,1617731,5000000,1,32759,759857,1471614,1568069,11.9249,11.9607,11.9504,11.9542,11.9497,11.9498,11.9484,11.949,280.05,280.05,8.77,8.77,271.28,271.28,16
regionft_d6-GBDT-Bank-age-d5000000-0,Bank,GBDT,age,regionft_d6,0,2019446,5000000,1,32763,817415,1789783,1936461,11.9837,11.9402,11.9616,11.9525,11.9524,11.9534,11.9509,11.9514,297.25,297.26,24.16,24.16,273.09,273.1,60
regionft_d6-GBDT-Bank-age-d5000000-1,Bank,GBDT,age,regionft_d6,1,1973623,5000000,1,32766,810177,1750948,1895743,11.9344,11.9476,11.9517,11.9473,11.9445,11.9472,11.9419,11.9465,285.63,285.61,15.67,15.67,269.96,269.95,64
regionft_d6-GBDT-Bank-age-d5000000-2,Bank,GBDT,age,regionft_d6,2,2008980,5000000,1,32765,808014,1780862,1928170,11.9489,11.9515,11.9528,11.9407,11.9429,11.9481,11.9468,11.9477,277.03,277.03,15.31,15.31,261.73,261.72,63
regionft_d6-GBDT-Bank-age-d5000000-3,Bank,GBDT,age,regionft_d6,3,1986310,5000000,1,32766,808504,1758960,1905236,11.9722,11.9384,11.9559,11.9464,11.938,11.943,11.9425,11.9442,282.51,282.51,16.55,16.55,265.96,265.96,64
regionft_d6-GBDT-Bank-age-d5000000-4,Bank,GBDT,age,regionft_d6,4,2043328,5000000,1,32765,823984,1803652,1959788,11.9946,11.9522,11.9513,11.9489,11.9442,11.9488,11.9502,11.9452,303.0,303.0,25.32,25.32,277.68,277.68,60
regionft_d8-GBDT-Bank-age-d5000000-0,Bank,GBDT,age,regionft_d8,0,2400991,5000000,1,32765,870496,2071590,2281518,11.9375,11.9399,11.9518,11.9444,11.9423,11.9428,11.9425,11.9445,315.54,315.54,48.94,48.94,266.6,266.6,233
regionft_d8-GBDT-Bank-age-d5000000-1,Bank,GBDT,age,regionft_d8,1,2422654,5000000,1,32764,880415,2087585,2301894,11.9144,11.9581,11.9204,11.9515,11.9516,11.9527,11.9482,11.9478,321.1,321.09,54.97,54.96,266.13,266.13,252
regionft_d8-GBDT-Bank-age-d5000000-2,Bank,GBDT,age,regionft_d8,2,2369868,5000000,1,32767,862074,2050634,2253045,11.9216,11.9586,11.9471,11.9475,11.9505,11.9477,11.9487,11.9445,331.84,331.84,57.66,57.66,274.18,274.18,246
regionft_d8-GBDT-Bank-age-d5000000-3,Bank,GBDT,age,regionft_d8,3,2393723,5000000,1,32766,874883,2064280,2274787,11.9546,11.952,11.9605,11.9495,11.9475,11.9501,11.947,11.9504,326.37,326.37,54.4,54.39,271.97,271.97,247
regionft_d8-GBDT-Bank-age-d5000000-4,Bank,GBDT,age,regionft_d8,4,2404311,5000000,1,32768,879856,2077854,2285763,11.9509,11.9505,11.9567,11.9494,11.947,11.947,11.9484,11.9487,334.17,334.17,57.57,57.58,276.6,276.6,233
regionft_d10-MLP-Adult-sex-d5000000-0,Adult,MLP,sex,regionft_d10,0,203414,5000000,1,2889,96626,188309,201508,11.4643,11.4598,11.4483,11.4514,11.4515,11.4502,11.4516,11.4496,189.5,189.48,93.98,93.97,95.52,95.51,946
regionft_d10-MLP-Adult-sex-d5000000-1,Adult,MLP,sex,regionft_d10,1,195638,5000000,1,2920,93277,181046,193664,11.4485,11.4453,11.4454,11.4445,11.4469,11.4435,11.4449,11.4464,205.24,205.24,106.94,106.94,98.3,98.3,982
regionft_d10-MLP-Adult-sex-d5000000-2,Adult,MLP,sex,regionft_d10,2,191138,5000000,1,2848,94998,178147,189489,11.4568,11.4511,11.4591,11.4536,11.4542,11.4557,11.4525,11.4552,183.46,183.46,85.97,85.97,97.49,97.49,881
regionft_d10-MLP-Adult-sex-d5000000-3,Adult,MLP,sex,regionft_d10,3,207351,5000000,1,2855,96413,190646,205161,11.4544,11.4417,11.4476,11.4424,11.4387,11.4394,11.4437,11.4404,198.92,198.92,101.51,101.51,97.41,97.41,1010
regionft_d10-MLP-Adult-sex-d5000000-4,Adult,MLP,sex,regionft_d10,4,207508,5000000,1,2825,96023,190533,205255,11.4327,11.4476,11.435,11.445,11.4392,11.4441,11.4434,11.4437,196.31,196.3,100.85,100.85,95.46,95.46,990
regionft_d12-MLP-Adult-sex-d5000000-0,Adult,MLP,sex,regionft_d12,0,222950,5000000,1,2908,100302,204339,220390,11.4421,11.4558,11.4534,11.447,11.4467,11.4517,11.4496,11.4483,430.16,430.14,333.92,333.9,96.24,96.24,3714
regionft_d12-MLP-Adult-sex-d5000000-1,Adult,MLP,sex,regionft_d12,1,228066,5000000,1,2893,98931,207545,225338,11.4473,11.4438,11.4443,11.4421,11.4444,11.4458,11.4454,11.443,440.87,440.87,345.62,345.61,95.26,95.26,3860
regionft_d12-MLP-Adult-sex-d5000000-2,Adult,MLP,sex,regionft_d12,2,213050,5000000,1,2828,99370,196126,210939,11.4457,11.4545,11.4568,11.4501,11.4566,11.4518,11.4511,11.4512,394.73,394.72,300.04,300.04,94.69,94.69,3473
regionft_d12-MLP-Adult-sex-d5000000-3,Adult,MLP,sex,regionft_d12,3,226219,5000000,1,2866,98829,205894,223508,11.4482,11.4592,11.4433,11.4371,11.4378,11.442,11.4409,11.4408,461.89,461.88,362.95,362.95,98.94,98.94,3984
regionft_d12-MLP-Adult-sex-d5000000-4,Adult,MLP,sex,regionft_d12,4,231918,5000000,1,2878,101054,210551,229057,11.4686,11.4428,11.4433,11.4507,11.4472,11.4492,11.4463,11.4475,460.58,460.57,362.11,362.11,98.47,98.47,3917
regionft_d2-MLP-Adult-sex-d5000000-0,Adult,MLP,sex,regionft_d2,0,125219,5000000,1,2675,75202,120037,124606,11.4514,11.4573,11.4498,11.4519,11.453,11.4529,11.452,11.4521,87.89,87.89,0.96,0.96,86.93,86.93,4
regionft_d2-MLP-Adult-sex-d5000000-1,Adult,MLP,sex,regionft_d2,1,143869,5000000,1,2680,79426,136362,142962,11.4459,11.423,11.4287,11.4362,11.4332,11.4337,11.4345,11.434,92.23,92.23,0.89,0.89,91.34,91.34,4
regionft_d2-MLP-Adult-sex-d5000000-2,Adult,MLP,sex,regionft_d2,2,108919,5000000,1,2893,71084,105221,108500,11.4847,11.46,11.4716,11.4723,11.471,11.4717,11.4698,11.471,91.27,91.27,0.9,0.9,90.37,90.37,4
regionft_d2-MLP-Adult-sex-d5000000-3,Adult,MLP,sex,regionft_d2,3,124670,5000000,1,2729,75156,119441,124002,11.4638,11.4338,11.4437,11.453,11.4469,11.4467,11.4465,11.4472,92.43,92.42,0.89,0.89,91.54,91.54,4
regionft_d2-MLP-Adult-sex-d5000000-4,Adult,MLP,sex,regionft_d2,4,143024,5000000,1,2580,80753,136051,142232,11.4149,11.4466,11.4492,11.4451,11.4458,11.4461,11.4464,11.4458,91.59,91.59,0.88,0.88,90.71,90.7,4
regionft_d4-MLP-Adult-sex-d5000000-0,Adult,MLP,sex,regionft_d4,0,132011,5000000,1,2887,80175,126557,131363,11.4567,11.4559,11.4709,11.4694,11.4682,11.4662,11.4672,11.4673,94.09,94.08,2.79,2.79,91.3,91.3,16
regionft_d4-MLP-Adult-sex-d5000000-1,Adult,MLP,sex,regionft_d4,1,122462,5000000,1,2716,73341,117015,121806,11.4434,11.4342,11.4371,11.4428,11.4431,11.4445,11.4444,11.4446,93.07,93.06,2.77,2.77,90.3,90.3,16
regionft_d4-MLP-Adult-sex-d5000000-2,Adult,MLP,sex,regionft_d4,2,137128,5000000,1,2782,82032,131416,136480,11.4851,11.4763,11.4791,11.4702,11.4713,11.4734,11.4721,11.4719,101.72,101.72,5.46,5.46,96.27,96.27,16
regionft_d4-MLP-Adult-sex-d5000000-3,Adult,MLP,sex,regionft_d4,3,132773,5000000,1,2727,77070,126344,131962,11.4305,11.4093,11.4393,11.4386,11.4373,11.4353,11.4356,11.4369,94.09,94.09,2.7,2.7,91.39,91.39,16
regionft_d4-MLP-Adult-sex-d5000000-4,Adult,MLP,sex,regionft_d4,4,158566,5000000,1,2897,87808,150294,157632,11.4748,11.4545,11.4561,11.4549,11.4607,11.4585,11.4589,11.4578,94.6,94.6,2.76,2.76,91.85,91.84,16
regionft_d6-MLP-Adult-sex-d5000000-0,Adult,MLP,sex,regionft_d6,0,157605,5000000,1,2881,87475,149438,156648,11.457,11.4775,11.4563,11.4574,11.4583,11.4586,11.4561,11.4557,102.09,102.08,9.02,9.02,93.06,93.06,64
regionft_d6-MLP-Adult-sex-d5000000-1,Adult,MLP,sex,regionft_d6,1,158733,5000000,1,2941,84984,149497,157470,11.4663,11.44,11.4427,11.4505,11.448,11.4474,11.449,11.4471,102.31,102.31,9.12,9.12,93.19,93.19,64
regionft_d6-MLP-Adult-sex-d5000000-2,Adult,MLP,sex,regionft_d6,2,157271,5000000,1,2772,86296,148872,156304,11.4793,11.4515,11.459,11.4607,11.4577,11.4605,11.4623,11.4614,99.94,99.94,7.74,7.74,92.2,92.2,58
regionft_d6-MLP-Adult-sex-d5000000-3,Adult,MLP,sex,regionft_d6,3,120649,5000000,1,2821,72300,114823,120003,11.4516,11.4388,11.4479,11.4417,11.444,11.4385,11.4391,11.4368,98.17,98.16,8.21,8.21,89.95,89.95,64
regionft_d6-MLP-Adult-sex-d5000000-4,Adult,MLP,sex,regionft_d6,4,175150,5000000,1,2861,89859,163309,173683,11.4557,11.4552,11.4379,11.4485,11.4494,11.4466,11.4465,11.4463,106.19,106.19,12.86,12.86,93.33,93.33,63
regionft_d8-MLP-Adult-sex-d5000000-0,Adult,MLP,sex,regionft_d8,0,164397,5000000,1,2929,89524,155590,163365,11.4642,11.4681,11.4687,11.4607,11.4604,11.4601,11.4604,11.4607,121.05,121.04,27.36,27.35,93.69,93.69,244
regionft_d8-MLP-Adult-sex-d5000000-1,Adult,MLP,sex,regionft_d8,1,184630,5000000,1,2881,89626,171367,182821,11.4423,11.4435,11.4409,11.437,11.4441,11.4414,11.4408,11.4411,121.62,121.61,27.85,27.85,93.77,93.76,251
regionft_d8-MLP-Adult-sex-d5000000-2,Adult,MLP,sex,regionft_d8,2,169115,5000000,1,2812,90995,159282,167966,11.48,11.4657,11.4604,11.4612,11.4581,11.4598,11.4586,11.4607,118.6,118.59,24.6,24.6,93.99,93.99,225
regionft_d8-MLP-Adult-sex-d5000000-3,Adult,MLP,sex,regionft_d8,3,162021,5000000,1,2868,86597,152233,160812,11.4617,11.455,11.4448,11.4536,11.4477,11.4497,11.447,11.4483,122.35,122.35,28.41,28.41,93.95,93.95,256
regionft_d8-MLP-Adult-sex-d5000000-4,Adult,MLP,sex,regionft_d8,4,189022,5000000,1,2844,92563,174890,187192,11.4294,11.4435,11.4524,11.4495,11.4412,11.4463,11.4445,11.4432,121.48,121.48,27.9,27.9,93.58,93.58,249
regionft_d10-MLP-Adult-race-d5000000-0,Adult,MLP,race,regionft_d10,0,460268,5000000,1,3043,132492,380909,447073,11.4563,11.46,11.4692,11.4714,11.4661,11.4681,11.4684,11.4678,332.86,332.85,141.09,141.09,191.77,191.76,1020
regionft_d10-MLP-Adult-race-d5000000-1,Adult,MLP,race,regionft_d10,1,468059,5000000,1,3051,133318,387968,453959,11.4676,11.4594,11.4675,11.4678,11.471,11.4678,11.4703,11.4682,324.22,324.21,134.85,134.85,189.36,189.36,1009
regionft_d10-MLP-Adult-race-d5000000-2,Adult,MLP,race,regionft_d10,2,453815,5000000,1,3044,131863,377298,440687,11.4785,11.4814,11.4764,11.4717,11.4714,11.4717,11.47,11.4704,316.74,316.74,131.18,131.17,185.56,185.56,984
regionft_d10-MLP-Adult-race-d5000000-3,Adult,MLP,race,regionft_d10,3,456347,5000000,1,3051,132343,378370,442826,11.4429,11.4672,11.47,11.468,11.4682,11.4703,11.467,11.4681,317.36,317.36,133.14,133.14,184.22,184.22,1002
regionft_d10-MLP-Adult-race-d5000000-4,Adult,MLP,race,regionft_d10,4,458408,5000000,1,3036,131351,376387,444117,11.4576,11.4665,11.4718,11.4683,11.4673,11.466,11.4645,11.4656,318.55,318.55,134.5,134.5,184.05,184.05,1005
regionft_d12-MLP-Adult-race-d5000000-0,Adult,MLP,race,regionft_d12,0,523014,5000000,1,3040,136952,422815,505297,11.4702,11.4744,11.4731,11.4677,11.4667,11.4663,11.4684,11.4677,713.0,712.95,515.75,515.71,197.24,197.24,4034
